央视频道,#genre#
CCTV-4,https://iptv.catvod.com/catvod_com.php?id=cctv4&token=d13bab36101cc6a21454ecf07863db291706bf0e01d89f7bc7ae7de07258852d%3A1758190809$订阅源
CCTV-4,http://114.241.247.206:4022/rtp/239.3.1.105:8092$雷蒙影视•IPV4『线路51』
CCTV-4,http://113.119.26.200:58888/udp/239.77.1.163:5146$雷蒙影视•IPV4『线路74』
CCTV-4,http://222.218.122.56:8188/udp/239.81.0.96:4056$雷蒙影视•IPV4『线路35』
CCTV-4,http://115.171.216.73:4000/rtp/225.1.8.4:8092$雷蒙影视•IPV4『线路42』
CCTV-4,http://114.254.35.159:8888/rtp/239.3.1.105:8092$雷蒙影视•IPV4『线路84』
CCTV-4,http://144.255.81.58:8664/udp/239.21.2.29:5002$雷蒙影视•IPV4『线路103』
CCTV-5,https://ldcctvwbcdbd.a.bdydns.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8$LR•IPV4『线路6』
CCTV-5,http://114.254.35.159:8888/rtp/239.3.1.173:8001$雷蒙影视•IPV4『线路81』
CCTV-5,http://144.255.81.58:8664/udp/239.21.2.46:5002$雷蒙影视•IPV4『线路92』
CCTV-5,http://123.168.95.21:4000/udp/239.21.2.46:5002$雷蒙影视•IPV4『线路64』
CCTV-5,http://222.218.122.56:8188/udp/239.81.0.232:4056$雷蒙影视•IPV4『线路33』
CCTV-5,http://106.116.243.231:9999/rtp/239.254.201.153:7206$雷蒙影视•IPV4『线路45』
CCTV-5,http://112.66.77.114:8188/rtp/239.253.64.245:5140$雷蒙影视•IPV4『线路34』
CCTV-5,http://175.8.180.39:7878/udp/239.76.254.214:9000$雷蒙影视•IPV4『线路52』
CCTV-5,http://113.119.26.200:58888/udp/239.77.0.170:5146$雷蒙影视•IPV4『线路69』
CCTV-5,http://144.255.31.115:6688/udp/239.21.2.46:5002$雷蒙影视•IPV4『线路38』
CCTV-5+,http://114.254.35.159:8888/rtp/239.3.1.130:8004$雷蒙影视•IPV4『线路67』
CCTV-5+,http://114.241.247.206:4022/rtp/239.3.1.130:8004$雷蒙影视•IPV4『线路37』
CCTV-5+,http://123.168.95.21:4000/udp/239.21.1.142:5002$雷蒙影视•IPV4『线路53』
CCTV-5+,http://113.119.26.200:58888/udp/239.77.1.31:5146$雷蒙影视•IPV4『线路63』
CCTV-5+,http://220.190.54.26:8188/udp/233.50.201.220:5140$雷蒙影视•IPV4『线路58』
CCTV-5+,http://144.255.81.58:8664/udp/239.21.1.142:5002$雷蒙影视•IPV4『线路79』
CCTV-5+,http://144.255.31.115:6688/udp/239.21.1.142:5002$雷蒙影视•IPV4『线路29』
CCTV-5+,http://171.113.210.106:4022/rtp/239.254.96.234:9484$雷蒙影视•IPV4『线路41』
CCTV-5+,http://115.171.216.73:4000/rtp/225.1.8.20:8004$雷蒙影视•IPV4『线路30』
CCTV-5+,http://113.119.26.200:58888/udp/239.77.0.87:5146$雷蒙影视•IPV4『线路56』
CCTV-6,https://iptv.catvod.com/catvod_com.php?id=cctv6&token=6df0344fa928ed82b45b1bf5eb5a9a397214f81e1a5550f8649d6f7b3e298462%3A1758277139$订阅源
CCTV-6,https://iptv.catvod.com/catvod_com.php?id=cctv6&token=0d6260927281e8d378d276925e92056dad1705d8ad5ed52572edcba527e5c808%3A1758320318$订阅源
CCTV-6,https://iptv.catvod.com/catvod_com.php?id=cctv6&token=71631872be08127c403bfb7a76ad5ca896b965e1771ee8b8d1de1c2c9566879c%3A1758147275$订阅源
CCTV-6,http://123.168.95.21:4000/udp/239.21.2.47:5002$雷蒙影视•IPV4『线路61』
CCTV-6,http://222.218.122.56:8188/udp/239.81.0.233:4056$雷蒙影视•IPV4『线路34』
CCTV-6,http://113.119.26.200:58888/udp/239.77.0.171:5146$雷蒙影视•IPV4『线路70』
CCTV-6,http://60.172.83.179:8686/rtp/238.1.78.172:7248$雷蒙影视•IPV4『线路59』
CCTV-6,http://114.254.35.159:8888/rtp/239.3.1.174:8001$雷蒙影视•IPV4『线路80』
CCTV-6,http://60.172.83.197:8686/rtp/238.1.78.172:7248$雷蒙影视•IPV4『线路43』
CCTV-6,http://106.116.243.231:9999/rtp/239.254.201.154:7207$雷蒙影视•IPV4『线路46』
CCTV-7,http://114.254.35.159:8888/rtp/239.3.1.61:8104$雷蒙影视•IPV4『线路78』
CCTV-7,http://171.113.210.106:4022/rtp/239.69.1.103:10256$雷蒙影视•IPV4『线路51』
CCTV-7,http://114.241.247.206:4022/rtp/239.3.1.61:8104$雷蒙影视•IPV4『线路49』
CCTV-7,http://123.168.95.21:4000/udp/239.21.1.152:5002$雷蒙影视•IPV4『线路66』
CCTV-7,http://222.218.122.56:8188/udp/239.81.0.116:4056$雷蒙影视•IPV4『线路33』
CCTV-7,http://144.255.81.58:8664/udp/239.21.1.152:5002$雷蒙影视•IPV4『线路88』
CCTV-7,http://60.172.83.197:8686/rtp/238.1.78.239:7784$雷蒙影视•IPV4『线路42』
CCTV-7,http://113.119.26.200:58888/udp/239.77.0.138:5146$雷蒙影视•IPV4『线路69』
CCTV-7,http://106.116.243.231:9999/rtp/239.254.200.159:6000$雷蒙影视•IPV4『线路46』
CCTV-7,http://123.145.27.222:8005/udp/225.0.4.127:7980$雷蒙影视•IPV4『线路44』
CCTV-8,http://123.168.95.21:4000/udp/239.21.2.48:5002$雷蒙影视•IPV4『线路62』
CCTV-8,http://114.254.35.159:8888/rtp/239.3.1.175:8001$雷蒙影视•IPV4『线路79』
CCTV-8,http://222.218.122.56:8188/udp/239.81.0.234:4056$雷蒙影视•IPV4『线路33』
CCTV-8,http://60.172.83.197:8686/rtp/238.1.78.173:7256$雷蒙影视•IPV4『线路42』
CCTV-8,http://113.119.26.200:58888/udp/239.77.0.172:5146$雷蒙影视•IPV4『线路69』
CCTV-8,http://106.116.243.231:9999/rtp/239.254.201.155:7208$雷蒙影视•IPV4『线路45』
CCTV-8,http://60.172.83.179:8686/rtp/238.1.78.173:7256$雷蒙影视•IPV4『线路58』
CCTV-8,http://115.171.216.73:4000/rtp/225.1.8.85:8000$雷蒙影视•IPV4『线路40』
CCTV-8,http://114.241.247.206:4022/rtp/239.3.1.175:8001$雷蒙影视•IPV4『线路49』
CCTV-8,http://175.8.180.39:7878/udp/239.76.253.158:9000$雷蒙影视•IPV4『线路34』
CCTV-9,http://p.ytelc.com/169l/0/cctv.php?id=cctv9$订阅源
CCTV-9,http://114.241.247.206:4022/rtp/239.3.1.62:8112$雷蒙影视•IPV4『线路46』
CCTV-9,http://144.255.81.58:8664/udp/239.21.1.153:5002$雷蒙影视•IPV4『线路85』
CCTV-9,http://183.236.43.98:4013/udp/239.77.0.135:5146$雷蒙影视•IPV4『线路52』
CCTV-9,http://222.218.122.56:8188/udp/239.81.0.117:4056$雷蒙影视•IPV4『线路30』
CCTV-9,http://60.172.83.197:8686/rtp/238.1.78.240:7792$雷蒙影视•IPV4『线路39』
CCTV-9,http://114.254.35.159:8888/rtp/239.3.1.62:8112$雷蒙影视•IPV4『线路75』
CCTV-9,http://115.171.216.73:4000/rtp/225.1.8.9:8112$雷蒙影视•IPV4『线路37』
CCTV-9,http://106.116.243.231:9999/rtp/239.254.200.59:8112$雷蒙影视•IPV4『线路43』
CCTV-9,http://60.172.83.179:8686/rtp/238.1.78.240:7792$雷蒙影视•IPV4『线路54』
CCTV-10,http://114.241.247.206:4022/rtp/239.3.1.63:8116$雷蒙影视•IPV4『线路46』
CCTV-10,http://171.113.210.106:4022/rtp/239.69.1.105:10268$雷蒙影视•IPV4『线路48』
CCTV-10,http://113.119.26.200:58888/udp/239.77.0.134:5146$雷蒙影视•IPV4『线路68』
CCTV-10,http://222.218.122.56:8188/udp/239.81.0.118:4056$雷蒙影视•IPV4『线路30』
CCTV-10,http://115.171.216.73:4000/rtp/225.1.8.10:8116$雷蒙影视•IPV4『线路37』
CCTV-10,http://144.255.81.58:8664/udp/239.21.1.155:5002$雷蒙影视•IPV4『线路86』
CCTV-10,http://114.254.35.159:8888/rtp/239.3.1.63:8116$雷蒙影视•IPV4『线路77』
CCTV-10,http://106.116.243.231:9999/rtp/239.254.200.160:6000$雷蒙影视•IPV4『线路43』
CCTV-10,http://144.255.31.115:6688/udp/239.21.1.155:5002$雷蒙影视•IPV4『线路35』
CCTV-10,http://220.190.54.26:8188/udp/233.50.201.122:5140$雷蒙影视•IPV4『线路67』
CCTV-11,http://114.241.247.206:4022/rtp/239.3.1.152:8120$雷蒙影视•IPV4『线路50』
CCTV-11,http://123.168.95.21:4000/udp/239.21.2.2:5002$雷蒙影视•IPV4『线路63』
CCTV-11,http://144.255.81.58:8664/udp/239.21.2.2:5002$雷蒙影视•IPV4『线路86』
CCTV-11,http://222.218.122.56:8188/udp/239.81.0.229:4056$雷蒙影视•IPV4『线路34』
CCTV-11,http://183.236.43.98:4013/udp/239.77.1.238:5146$雷蒙影视•IPV4『线路56』
CCTV-11,http://115.171.216.73:4000/rtp/225.1.8.73:8120$雷蒙影视•IPV4『线路41』
CCTV-11,http://60.172.83.197:8686/rtp/238.1.78.206:7502$雷蒙影视•IPV4『线路43』
CCTV-11,http://114.254.35.159:8888/rtp/239.3.1.152:8120$雷蒙影视•IPV4『线路78』
CCTV-11,http://106.116.243.231:9999/rtp/239.254.201.123:8120$雷蒙影视•IPV4『线路46』
CCTV-11,http://144.255.31.115:6688/udp/239.21.2.2:5002$雷蒙影视•IPV4『线路39』
CCTV-12,https://iptv.catvod.com/catvod_com.php?id=cctv12&token=7ac547e35aa0d53a2c5d3a2230395b085ac1239c3181657ca7670d7652fa3359%3A1758320318$订阅源
CCTV-12,http://114.254.35.159:8888/rtp/239.3.1.64:8124$雷蒙影视•IPV4『线路78』
CCTV-12,http://114.241.247.206:4022/rtp/239.3.1.64:8124$雷蒙影视•IPV4『线路47』
CCTV-12,http://144.255.81.58:8664/udp/239.21.1.156:5002$雷蒙影视•IPV4『线路88』
CCTV-12,http://222.218.122.56:8188/udp/239.81.0.119:4056$雷蒙影视•IPV4『线路31』
CCTV-12,http://115.171.216.73:4000/rtp/225.1.8.12:8124$雷蒙影视•IPV4『线路38』
CCTV-12,http://113.119.26.200:58888/udp/239.77.0.136:5146$雷蒙影视•IPV4『线路71』
CCTV-12,http://122.189.103.251:8888/rtp/228.0.0.12:6108$雷蒙影视•IPV4『线路59』
CCTV-12,http://106.116.243.231:9999/rtp/239.254.200.161:6000$雷蒙影视•IPV4『线路45』
CCTV-12,http://122.189.103.236:8010/rtp/228.0.0.12:6108$雷蒙影视•IPV4『线路35』
CCTV-13,http://114.254.35.159:8888/rtp/239.3.1.124:8128$雷蒙影视•IPV4『线路84』
CCTV-13,http://114.241.247.206:4022/rtp/239.3.1.124:8128$雷蒙影视•IPV4『线路51』
CCTV-13,http://171.113.210.106:4022/rtp/239.254.96.161:9040$雷蒙影视•IPV4『线路53』
CCTV-13,http://183.236.43.98:4013/udp/239.253.43.196:5146$雷蒙影视•IPV4『线路60』
CCTV-13,http://113.119.26.200:58888/udp/239.253.43.196:5146$雷蒙影视•IPV4『线路73』
CCTV-13,http://123.168.95.21:4000/udp/239.21.2.3:5002$雷蒙影视•IPV4『线路68』
CCTV-13,http://144.255.81.58:8664/udp/239.21.2.3:5002$雷蒙影视•IPV4『线路92』
CCTV-13,http://222.218.122.56:8188/udp/239.81.0.206:4056$雷蒙影视•IPV4『线路35』
CCTV-13,http://115.171.216.73:4000/rtp/225.1.8.168:8130$雷蒙影视•IPV4『线路42』
CCTV-13,http://60.172.83.179:8686/rtp/238.1.79.35:4392$雷蒙影视•IPV4『线路61』
CCTV-14,http://114.254.35.159:8888/rtp/239.3.1.65:8132$雷蒙影视•IPV4『线路78』
CCTV-14,http://114.241.247.206:4022/rtp/239.3.1.65:8132$雷蒙影视•IPV4『线路47』
CCTV-14,http://171.113.210.106:4022/rtp/239.69.1.107:10280$雷蒙影视•IPV4『线路49』
CCTV-14,http://222.218.122.56:8188/udp/239.81.0.120:4056$雷蒙影视•IPV4『线路31』
CCTV-14,http://183.236.43.98:4013/udp/239.77.1.161:5146$雷蒙影视•IPV4『线路53』
CCTV-14,http://60.172.83.179:8686/rtp/238.1.78.243:7816$雷蒙影视•IPV4『线路56』
CCTV-14,http://115.171.216.73:4000/rtp/225.1.8.14:8132$雷蒙影视•IPV4『线路38』
CCTV-14,http://113.119.26.200:58888/udp/239.77.1.161:5146$雷蒙影视•IPV4『线路69』
CCTV-14,http://122.189.103.251:8888/rtp/228.0.0.14:6108$雷蒙影视•IPV4『线路59』
CCTV-14,http://144.255.81.58:8664/udp/239.21.1.157:5002$雷蒙影视•IPV4『线路88』
CCTV-15,http://114.241.247.206:4022/rtp/239.3.1.153:8136$雷蒙影视•IPV4『线路48』
CCTV-15,http://144.255.81.58:8664/udp/239.21.2.4:5002$雷蒙影视•IPV4『线路84』
CCTV-15,http://115.171.216.73:4000/rtp/225.1.8.74:8136$雷蒙影视•IPV4『线路39』
CCTV-15,http://113.120.46.146:8123/udp/239.21.2.4:5002$雷蒙影视•IPV4『线路39』
CCTV-15,http://123.145.27.222:8005/udp/225.0.4.220:7980$雷蒙影视•IPV4『线路43』
CCTV-15,http://222.218.122.56:8188/udp/239.81.0.230:4056$雷蒙影视•IPV4『线路32』
CCTV-15,http://117.12.150.111:4022/rtp/225.1.2.194:5002$雷蒙影视•IPV4『线路57』
CCTV-15,http://113.119.26.200:58888/udp/239.77.1.239:5146$雷蒙影视•IPV4『线路66』
CCTV-15,http://114.254.35.159:8888/rtp/239.3.1.153:8136$雷蒙影视•IPV4『线路76』
CCTV-15,http://60.172.83.197:8686/rtp/238.1.78.222:7648$雷蒙影视•IPV4『线路41』
CCTV-16,http://171.113.210.106:4022/rtp/239.69.1.249:11136$雷蒙影视•IPV4『线路31』
CCTV-16,http://113.119.26.200:58888/udp/239.77.0.165:5146$雷蒙影视•IPV4『线路38』
CCTV-16,http://171.113.210.106:4022/rtp/239.69.1.247:11124$雷蒙影视•IPV4『线路27』
CCTV-16,http://175.8.180.39:7878/udp/239.76.253.98:9000$雷蒙影视•IPV4『线路18』
CCTV-16,http://122.189.103.236:8010/rtp/228.0.0.249:6108$雷蒙影视•IPV4『线路22』
CCTV-16,http://220.190.54.26:8188/udp/233.50.201.63:5140$雷蒙影视•IPV4『线路46』
CCTV-16,http://122.189.103.251:8888/rtp/228.0.0.249:6108$雷蒙影视•IPV4『线路38』
CCTV-16,http://223.198.243.195:4000/rtp/239.253.64.126:5140$雷蒙影视•IPV4『线路28』
CCTV-16,http://114.241.247.206:4022/rtp/239.3.1.184:8001$雷蒙影视•IPV4『线路25』
CCTV-16,http://223.198.243.195:4000/rtp/239.253.64.251:5140$雷蒙影视•IPV4『线路19』
CCTV-17,http://114.241.247.206:4022/rtp/239.3.1.151:8144$雷蒙影视•IPV4『线路39』
CCTV-17,http://144.255.81.58:8664/udp/239.21.1.186:5002$雷蒙影视•IPV4『线路78』
CCTV-17,http://115.171.216.73:4000/rtp/225.1.8.17:8144$雷蒙影视•IPV4『线路30』
CCTV-17,http://222.218.122.56:8188/udp/239.81.0.228:4056$雷蒙影视•IPV4『线路23』
CCTV-17,http://114.254.35.159:8888/rtp/239.3.1.151:8144$雷蒙影视•IPV4『线路70』
CCTV-17,http://175.8.180.39:7878/udp/239.76.252.238:9000$雷蒙影视•IPV4『线路24』
CCTV-17,http://60.172.83.179:8686/rtp/238.1.78.178:7296$雷蒙影视•IPV4『线路48』
CCTV-17,http://106.116.243.231:9999/rtp/239.254.201.120:8144$雷蒙影视•IPV4『线路35』
CCTV-17,http://144.255.31.115:6688/udp/239.21.1.186:5002$雷蒙影视•IPV4『线路28』
CCTV-17,http://171.113.210.106:4022/rtp/239.69.1.152:10548$雷蒙影视•IPV4『线路40』
CETV-1,http://221.10.226.195:5000/rtp/239.0.0.51:5140$订阅源
CETV-1,http://223.167.245.215:8001/rtp/239.45.1.125:5140$订阅源
CETV-1,http://112.109.206.106:9999/rtp/239.255.40.201:8208$订阅源
CETV-1,http://113.56.95.223:8889/rtp/228.0.0.146:7146$订阅源
CETV-1,http://180.165.1.43:9898/rtp/239.45.1.125:5140$订阅源

数字频道,#genre#
文化精品,http://sh.lnott.top:880/dx104.m3u8$订阅源
文化精品,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=gqdqmY&tk=ylHxBjGGQBPx$订阅源
央视台球,http://180.213.170.24:8188/rtp/239.5.1.130:5000$订阅源
风云音乐,http://42.85.135.209:9006/rtp/232.0.0.47:1234$订阅源
风云音乐,http://180.213.170.24:8188/rtp/239.5.1.128:5000$订阅源
风云剧场,http://wmh.wmh.ink:6633/rtp/239.253.43.16:5146$订阅源
风云剧场,http://zzh1021.x3322.net:8188/rtp/239.253.43.26:5146$订阅源
风云剧场,http://sh.lnott.top:880/dx94.m3u8$订阅源
风云剧场,http://120.238.94.10:9901/tsfile/live/1090_1.m3u8$订阅源
风云剧场,http://dassby.qqff.top:99/live/风云剧场/index.m3u8$订阅源
风云剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226963/86128874.smil$订阅源
风云剧场,rtsp://115.153.247.80/PLTV/88888888/224/3221226963/86128874.smil$订阅源
风云剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226963/86128874.smil$订阅源
风云剧场,rtsp://123.147.112.17:8089/04000001/01000000004000000000000000000409?AuthInfo=xxx&userid=gf001&userid=gf001$订阅源
风云剧场,rtsp://115.153.254.81/PLTV/88888888/224/3221226963/86128874.smil$订阅源
怀旧剧场,http://ymz.stkeyu.top:8303/rtp/239.253.43.5:5146$订阅源
女性时尚,http://zzh1021.x3322.net:8188/rtp/239.253.43.8:5146$订阅源
女性时尚,http://ymz.stkeyu.top:8303/rtp/239.253.43.8:5146$订阅源
女性时尚,http://sh.lnott.top:880/dx105.m3u8$订阅源
女性时尚,http://111.61.236.247:9081/hls/59/index.m3u8$订阅源
女性时尚,http://dassby.qqff.top:99/live/女性时尚/index.m3u8$订阅源
女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8$订阅源
女性时尚,rtsp://115.153.254.81/PLTV/88888888/224/3221226998/86128978.smil$订阅源
风云足球,http://180.213.170.24:8188/rtp/239.5.1.119:5000$订阅源
世界地理,http://zzh1021.x3322.net:8188/rtp/239.253.43.7:5146$订阅源
世界地理,http://61.184.46.85:9901/tsfile/live/1025_1.m3u8$订阅源
世界地理,http://sh.lnott.top:880/dx72.m3u8$订阅源
世界地理,http://111.61.236.247:9081/hls/62/index.m3u8$订阅源
世界地理,http://dassby.qqff.top:99/live/世界地理/index.m3u8$订阅源
世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8$订阅源
世界地理,rtsp://115.153.254.81/PLTV/88888888/224/3221226965/86128966.smil$订阅源
世界地理,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=iEnEZ6&tk=ylHxBjGGQBPx$订阅源
兵器科技,http://zzh1021.x3322.net:8188/rtp/239.253.43.9:5146$订阅源
兵器科技,http://ymz.stkeyu.top:8303/rtp/239.253.43.9:5146$订阅源
兵器科技,http://180.213.170.24:8188/rtp/239.5.1.125:5000$订阅源
兵器科技,http://sh.lnott.top:880/dx81.m3u8$订阅源
兵器科技,http://120.238.94.10:9901/tsfile/live/1096_1.m3u8$订阅源
兵器科技,rtsp://115.153.245.70/PLTV/88888888/224/3221227004/86132185.smil$订阅源
兵器科技,rtsp://115.153.247.80/PLTV/88888888/224/3221227004/86132185.smil$订阅源
兵器科技,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227004/86132185.smil$订阅源
兵器科技,rtsp://115.153.254.81/PLTV/88888888/224/3221227004/86132185.smil$订阅源
兵器科技,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=wAFzoo&tk=ylHxBjGGQBPx$订阅源
游戏风云,http://42.85.135.209:9006/rtp/232.0.0.127:1234$订阅源
游戏竞技,http://ygbh.site/php/bfgd.php?id=296$订阅源
音乐现场,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8$订阅源
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8$订阅源
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2$订阅源

卫视频道,#genre#
广东卫视,http://satellitepull.cnr.cn/live/wxgdws/playlist.m3u8$订阅源
广东卫视,https://iptv.catvod.com/catvod_com.php?id=guangdongweishi_twn&token=9ca184504ff054f4c71310f1f4a8c7bc76d8ef0bedaa09d882b8e155706b34ad%3A1758277139$订阅源
广东卫视,http://171.113.210.106:4022/rtp/239.254.96.140:8914$雷蒙影视•IPV4『线路94』
广东卫视,https://iptv.catvod.com/catvod_com.php?id=guangdongweishi_twn&token=3e9fa095d73aba8a6f740a3612b3534e1b17dd730ce7ed225b93190a67504105%3A1758320318$订阅源
广东卫视,http://114.254.35.159:8888/rtp/239.3.1.142:8048$雷蒙影视•IPV4『线路125』
广东卫视,http://144.255.81.58:8664/udp/239.21.1.92:5002$雷蒙影视•IPV4『线路134』
广东卫视,http://106.116.243.231:9999/rtp/239.254.200.56:8048$雷蒙影视•IPV4『线路89』
广东卫视,http://122.189.103.236:8010/rtp/228.0.0.66:6108$雷蒙影视•IPV4『线路79』
广东卫视,http://175.8.180.39:7878/udp/239.76.245.189:1234$雷蒙影视•IPV4『线路95』
广东卫视,https://iptv.catvod.com/catvod_com.php?id=guangdongweishi_twn&token=b0b841897b635354a103b41c5cc5b8402ad64028e9d56f67185e7a1a3cd4d4b8%3A1757888199$订阅源
香港卫视,rtmp://zhibo.hkstv.tv/livestream/mutfysrq$订阅源
香港卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi$订阅源
香港卫视,http://kkk.888.3116598.xyz/api.php?n=HKTV&id=ZpLIb4&tk=ylHxBjGGQBPx$订阅源
浙江卫视,https://iptv.catvod.com/catvod_com.php?id=zhejiang_twn&token=44ec7d4233c169fad55f7f19b8d7c966a5ad085a1730a311c6e6e13348682e1f%3A1758277139$订阅源
浙江卫视,http://114.241.247.206:4022/rtp/239.3.1.137:8036$雷蒙影视•IPV4『线路94』
浙江卫视,http://171.113.210.106:4022/rtp/239.254.96.143:8932$雷蒙影视•IPV4『线路93』
浙江卫视,https://iptv.catvod.com/catvod_com.php?id=zhejiang_twn&token=8f9f59411ad9b0cac7ddf3441c2080698ed2d75755c010fb91770eff626ea23a%3A1758017965$订阅源
浙江卫视,http://222.218.122.56:8188/udp/239.81.0.108:4056$雷蒙影视•IPV4『线路78』
浙江卫视,http://144.255.81.58:8664/udp/239.21.1.90:5002$雷蒙影视•IPV4『线路131』
浙江卫视,http://114.254.35.159:8888/rtp/239.3.1.137:8036$雷蒙影视•IPV4『线路125』
浙江卫视,https://iptv.catvod.com/catvod_com.php?id=zhejiang_twn&token=0cfb3c3592a9d3609dfb741e2460056c68116b3bd1554efeb959342ec33a890e%3A1758233752$订阅源
浙江卫视,http://144.255.44.48:7788/udp/239.21.1.90:5002$雷蒙影视•IPV4『线路105』
浙江卫视,http://106.116.243.231:9999/rtp/239.254.200.53:8036$雷蒙影视•IPV4『线路88』
湖南卫视,https://iptv.catvod.com/catvod_com.php?id=hunan_twn&token=d4bc7af78d9c682a7894f6c109589a903a64429ca65b0811b0fd25dc2ca4664f%3A1758320318$订阅源
湖南卫视,http://114.241.247.206:4022/rtp/239.3.1.132:8012$雷蒙影视•IPV4『线路89』
湖南卫视,http://222.218.122.56:8188/udp/239.81.0.110:4056$雷蒙影视•IPV4『线路73』
湖南卫视,http://144.255.81.58:8664/udp/239.21.1.158:5002$雷蒙影视•IPV4『线路137』
湖南卫视,http://114.254.35.159:8888/rtp/239.3.1.132:8012$雷蒙影视•IPV4『线路130』
湖南卫视,http://106.116.243.231:9999/rtp/239.254.200.48:8012$雷蒙影视•IPV4『线路84』
湖南卫视,http://144.255.31.115:6688/udp/239.21.1.158:5002$雷蒙影视•IPV4『线路78』
